Name,Strength,Vision,Outcome
14,1.2421,3.7579,0
17,0.842704,4.1573,0
19,0.10588,4.89412,0
20,1.77467,3.22533,0
21,1.45359,3.54641,0
22,1.93458,2.91394,0
23,1.94144,2.93851,0
24,1.93227,2.92653,0
25,3.16557,1.75031,0
26,3.16409,1.74035,0
27,3.2353,1.73529,0
28,3.17071,1.66322,0
29,3.24019,1.71182,0
10,3.7796,1.2204,1
21,3.4221,1.5779,1
2,2.84572,2.15428,0
3,2.6464,2.3536,0
4,3.14727,1.85273,0
5,2.46915,2.53085,0
6,4.34478,0.655223,0
7,4.39038,0.609621,0
8,3.54509,1.45491,0
9,2.56459,2.43541,0
11,2.97014,2.02986,0
12,0.381572,4.61843,0
13,2.48566,2.51434,0
14,1.01271,3.98729,0
15,2.87029,2.12971,0
16,1.08782,3.91218,0
17,4.46379,0.536207,0
18,2.87293,2.12707,0
19,0.268511,4.73149,0
20,0.608398,4.3916,0
22,2.90227,2.01389,0
23,2.41762,2.43217,0
24,2.91532,2.0142,0
25,2.86322,2.03862,0
26,2.90854,2.03935,0
15,2.92522,2.07478,1
19,2.67311,2.32689,1
2,0.834615,4.16538,0
3,1.43467,3.56533,0
4,2.70177,2.29823,0
5,3.26698,1.73302,0
6,3.46126,1.53874,0
7,0.488154,4.51185,0
8,1.66601,3.33399,0
9,3.99742,1.00258,0
10,0.523414,4.47659,0
11,1.10783,3.89217,0
12,3.98121,1.01879,0
13,1.76206,3.23794,0
14,3.49709,1.50291,0
16,2.11078,2.88922,0
17,0.783265,4.21673,0
18,2.43949,2.56051,0
20,2.17939,2.82061,0
21,2.91266,2.08734,0
22,2.71048,2.1653,0
23,2.78193,2.15189,0
24,2.76146,2.1363,0
25,2.69525,2.20009,0
26,2.70641,2.1878,0
27,2.81253,2.04234,0
28,2.79241,2.00021,0
10,3.92683,1.07317,1
21,2.70627,2.29373,1
7,0.53289,4.46711,1
2,2.62609,2.37391,0
3,0.455234,4.54477,0
4,4.87096,0.129039,0
5,0.073146,4.92685,0
6,2.49855,2.50145,0
8,1.17651,3.82349,0
9,3.96795,1.03205,0
11,4.58303,0.416965,0
12,4.35795,0.642049,0
13,2.76947,2.23053,0
14,2.16232,2.83768,0
15,3.99056,1.00944,0
16,0.0651699,4.93483,0
17,1.39235,3.60765,0
18,1.0905,3.9095,0
19,4.0197,0.980301,0
20,0.4217,4.5783,0
13,1.33773,3.66227,1
2,1.92931,3.07069,0
3,1.98991,3.01009,0
4,2.06477,2.93523,0
5,1.89469,3.10531,0
6,1.55813,3.44187,0
7,3.11144,1.88856,0
8,3.20769,1.79231,0
9,3.97325,1.02675,0
10,4.87593,0.124072,0
11,0.587005,4.41299,0
12,2.28804,2.71196,0
14,0.868971,4.13103,0
15,2.63629,2.36371,0
16,3.09987,1.90013,0
17,4.5629,0.437103,0
18,4.86033,0.139672,0
19,0.471741,4.52826,0
20,3.75734,1.24266,0
21,2.67223,2.32777,0
22,1.91907,2.97062,0
23,2.63906,2.24978,0
24,2.5708,2.33091,0
2,3.72857,1.27143,1
17,2.69657,2.30343,1
3,3.51211,1.48789,0
4,1.73791,3.26209,0
5,3.71139,1.28861,0
6,0.596824,4.40318,0
7,3.16363,1.83637,0
8,0.231946,4.76805,0
9,1.44508,3.55492,0
10,0.792359,4.20764,0
11,1.57955,3.42045,0
12,0.166551,4.83345,0
13,4.86652,0.133478,0
14,2.05525,2.94475,0
15,1.20526,3.79474,0
16,3.58776,1.41224,0
18,1.01956,3.98044,0
19,1.8687,3.1313,0
20,2.0274,2.9726,0
21,4.98348,0.0165175,0
22,1.47885,3.44071,0
23,3.64067,1.26177,0
24,3.65221,1.27464,0
25,3.63664,1.30611,0
26,3.54221,1.2812,0
27,3.60683,1.18875,0
28,3.59839,1.32237,0
29,3.57878,1.27507,0
30,3.58719,1.31207,0
31,3.61959,1.24675,0
32,3.61091,1.212,0
33,3.67165,1.19217,0
34,3.62683,1.22689,0
35,3.65088,1.17937,0
36,3.68267,1.14319,0
7,3.21201,1.78799,1
10,1.70126,3.29874,1
2,0.517412,4.48259,0
3,0.0190966,4.9809,0
4,1.40881,3.59119,0
5,0.510843,4.48916,0
6,4.61671,0.383285,0
8,4.72892,0.271077,0
9,1.39447,3.60553,0
11,2.53062,2.46938,0
12,0.519121,4.48088,0
13,0.880263,4.11974,0
14,0.680709,4.31929,0
15,4.74492,0.255077,0
16,1.54674,3.45326,0
17,0.744018,4.25598,0
18,4.64586,0.354141,0
19,0.712869,4.28713,0
20,2.67902,2.32098,0
21,4.75675,0.24325,0
22,0.483263,4.40099,0
23,0.657678,4.18674,0
12,0.83979,4.16021,1
14,4.26378,0.736223,1
20,3.24984,1.75016,1
17,3.73324,1.26676,1
2,2.29401,2.70599,0
3,1.51582,3.48418,0
4,3.56469,1.43531,0
5,4.79352,0.206481,0
6,1.12179,3.87821,0
7,0.738427,4.26157,0
8,1.70304,3.29696,0
9,1.32222,3.67778,0
10,0.078349,4.92165,0
11,3.4506,1.5494,0
13,4.34833,0.651672,0
15,3.23741,1.76259,0
16,4.44075,0.55925,0
18,3.20238,1.79762,0
19,1.96546,3.03454,0
21,4.42701,0.572986,0
38,3.67375,1.16793,1
8,3.74179,1.25821,1
19,3.44684,1.55316,1
2,4.10316,0.896837,0
3,0.54196,4.45804,0
4,0.753644,4.24636,0
5,4.12229,0.877705,0
6,2.66736,2.33264,0
7,3.31398,1.68602,0
9,1.30624,3.69376,0
10,3.52827,1.47173,0
11,4.46045,0.539554,0
12,1.23959,3.76041,0
13,0.423846,4.57615,0
14,0.471012,4.52899,0
15,1.84251,3.15749,0
16,2.4922,2.5078,0
17,1.89333,3.10667,0
18,1.92097,3.07903,0
20,1.55543,3.44457,0
21,1.83275,3.16725,0
22,3.54103,1.29666,0
23,1.80703,3.0693,0
24,1.81506,3.12254,0
25,3.56693,1.20584,0
26,3.54196,1.29496,0
27,1.79496,3.09474,0
28,1.80997,3.08255,0
29,1.76473,3.06436,0
30,1.81807,3.01353,0
31,3.6226,1.2015,0
32,1.85319,3.04917,0
33,1.76525,3.11076,0
34,3.62507,1.20126,0
35,1.80294,3.01795,0
36,3.60951,1.14943,0
37,1.85334,2.99165,0
8,0.240007,4.75999,1
18,1.65249,3.34751,1
2,2.67886,2.32114,0
3,1.06268,3.93732,0
4,0.0851543,4.91485,0
5,0.22144,4.77856,0
6,3.21427,1.78573,0
7,3.39543,1.60457,0
9,3.71093,1.28907,0
10,0.324862,4.67514,0
11,1.3732,3.6268,0
12,1.9466,3.0534,0
13,4.92383,0.0761699,0
14,0.241638,4.75836,0
15,3.91536,1.08464,0
16,0.877071,4.12293,0
17,3.01975,1.98025,0
19,1.099,3.901,0
20,0.404021,4.59598,0
21,1.33523,3.66477,0
22,0.150613,4.75475,0
23,3.54717,1.41993,0
24,1.029,3.8671,0
25,3.47593,1.35716,0
10,2.13967,2.86033,1
20,1.85683,3.14317,1
18,3.93598,1.06402,1
2,3.76546,1.23454,0
3,4.09699,0.903008,0
4,1.9248,3.0752,0
5,1.33728,3.66272,0
6,1.27908,3.72092,0
7,0.988873,4.01113,0
8,1.76325,3.23675,0
9,3.63893,1.36107,0
11,3.32275,1.67725,0
12,0.183869,4.81613,0
13,4.45201,0.547987,0
14,0.0652892,4.93471,0
15,3.52761,1.47239,0
16,4.30591,0.694093,0
17,1.72116,3.27884,0
19,1.31958,3.68042,0
21,0.907636,4.09236,0
22,1.26932,3.65363,0
23,3.83165,1.02029,0
24,1.82821,3.08041,0
25,1.82189,3.05879,0
26,1.77217,3.1016,0
27,1.86716,3.06691,0
28,1.79863,3.04095,0
29,1.80557,3.01688,0
7,3.52122,1.47878,1
2,3.04952,1.95048,0
3,0.597748,4.40225,0
4,4.08387,0.916131,0
5,0.630636,4.36936,0
6,2.78878,2.21122,0
8,1.25218,3.74782,0
9,3.57201,1.42799,0
10,3.02728,1.97272,0
11,4.26265,0.737349,0
12,0.510995,4.48901,0
13,0.437925,4.56208,0
14,1.17445,3.82555,0
15,4.5286,0.471396,0
16,4.72894,0.271057,0
17,2.24373,2.75627,0
18,0.00496557,4.99503,0
19,0.117624,4.88238,0
20,4.96936,0.0306433,0
21,3.09793,1.90207,0
22,0.560803,4.30731,0
21,3.09793,1.90207,1
3,0.597748,4.40225,1
17,2.24373,2.75627,1
2,3.04952,1.95048,0
4,4.08387,0.916131,0
5,0.630636,4.36936,0
6,2.78878,2.21122,0
7,3.52122,1.47878,0
8,1.25218,3.74782,0
9,3.57201,1.42799,0
10,3.02728,1.97272,0
11,4.26265,0.737349,0
12,0.510995,4.48901,0
13,0.437925,4.56208,0
14,1.17445,3.82555,0
15,4.5286,0.471396,0
16,4.72894,0.271057,0
18,0.00496557,4.99503,0
19,0.117624,4.88238,0
20,4.96936,0.0306433,0
22,2.89251,2.01478,0
23,2.88062,2.02967,0
24,2.91482,1.95513,0
25,2.81079,2.10697,0
26,2.84625,2.01484,0
27,3.00089,1.93488,0
28,3.02266,1.88815,0
29,3.04803,1.85228,0
30,3.02886,1.80124,0
31,3.04984,1.84995,0
32,3.01493,1.79875,0
5,1.7228,3.2772,1
8,2.73833,2.26167,1
2,1.62115,3.37885,0
3,1.10451,3.89549,0
4,0.905605,4.09439,0
6,3.31534,1.68466,0
7,3.59087,1.40913,0
9,3.44789,1.55211,0
10,2.30951,2.69049,0
11,1.15492,3.84508,0
12,1.17829,3.82171,0
13,4.91997,0.0800305,0
14,0.911149,4.08885,0
15,1.54801,3.45199,0
16,0.590287,4.40971,0
17,3.3155,1.6845,0
18,4.66614,0.333855,0
19,0.236883,4.76312,0
20,3.73243,1.26757,0
21,0.00954991,4.99045,0
22,1.65927,3.23782,0
23,1.15818,3.82221,0
24,3.32681,1.59751,0
25,3.35762,1.49358,0
26,3.41421,1.39089,0
27,3.51189,1.44789,0
5,1.7228,3.2772,1
8,2.73833,2.26167,1
2,1.62115,3.37885,0
3,1.10451,3.89549,0
4,0.905605,4.09439,0
6,3.31534,1.68466,0
7,3.59087,1.40913,0
9,3.44789,1.55211,0
10,2.30951,2.69049,0
11,1.15492,3.84508,0
12,1.17829,3.82171,0
13,4.91997,0.0800305,0
14,0.911149,4.08885,0
15,1.54801,3.45199,0
16,0.590287,4.40971,0
17,3.3155,1.6845,0
18,4.66614,0.333855,0
19,0.236883,4.76312,0
20,3.73243,1.26757,0
21,0.00954991,4.99045,0
22,1.65927,3.23782,0
23,1.15818,3.82221,0
24,3.32681,1.59751,0
25,3.35762,1.49358,0
26,3.41421,1.39089,0
27,3.51189,1.44789,0
7,3.64221,1.35779,1
16,1.06451,3.93549,1
2,0.917132,4.08287,0
3,0.132495,4.86751,0
4,0.579667,4.42033,0
5,1.03598,3.96402,0
6,4.86286,0.137137,0
8,2.25964,2.74036,0
9,3.43229,1.56771,0
10,0.722179,4.27782,0
11,2.14656,2.85344,0
12,4.07359,0.926406,0
13,3.44074,1.55926,0
14,4.60096,0.399044,0
15,0.137978,4.86202,0
17,1.46072,3.53928,0
18,0.849686,4.15031,0
19,1.61343,3.38657,0
20,4.52703,0.472972,0
21,2.3462,2.6538,0
22,3.48954,1.37208,0
23,3.52326,1.45836,0
24,2.18897,2.7028,0
25,3.4597,1.45278,0
26,2.23132,2.59832,0
27,2.1862,2.76398,0
28,2.26298,2.60102,0
29,2.30149,2.66802,0
30,2.18629,2.74604,0
31,2.28873,2.63335,0
32,2.27749,2.6587,0
33,3.52052,1.45105,0
34,3.51991,1.31714,0
35,3.49779,1.34654,0
36,3.4991,1.31718,0
2,0.203029,4.79697,0
3,4.13017,0.869831,0
4,2.74376,2.25624,0
5,2.83051,2.16949,0
6,3.8691,1.1309,0
7,3.68228,1.31772,0
8,4.24833,0.751671,0
9,0.862229,4.13777,0
10,1.62086,3.37914,0
11,3.08378,1.91622,0
12,1.89918,3.10082,0
13,4.44157,0.558433,0
14,3.20369,1.79631,0
15,3.64118,1.35882,0
16,1.50643,3.49357,0
17,4.47169,0.528313,0
18,1.92779,3.07221,0
19,2.93379,2.06621,0
20,2.62153,2.37847,0
21,2.05693,2.94307,0
22,4.05186,0.903578,0
3,3.13237,1.86763,1
2,4.48633,0.513672,0
4,2.41013,2.58987,0
5,2.12196,2.87804,0
6,0.382682,4.61732,0
7,1.2237,3.7763,0
8,1.23395,3.76605,0
9,3.30322,1.69678,0
10,0.0190952,4.98091,0
11,4.019,0.980996,0
12,2.24034,2.75966,0
13,2.93902,2.06098,0
14,1.80736,3.19264,0
15,2.165,2.835,0
16,1.94076,3.05924,0
17,4.98953,0.0104653,0
18,0.531588,4.46841,0
19,4.24108,0.758923,0
20,3.23329,1.76671,0
21,1.79755,3.20246,0
22,2.14805,2.73468,0
23,2.08453,2.78272,0
24,2.93574,1.88461,0
25,2.10502,2.75013,0
26,2.118,2.65304,0
27,2.10124,2.72177,0
28,2.95545,1.88499,0
29,2.08517,2.69089,0
30,2.06047,2.73833,0
31,2.03022,2.59603,0
32,2.17515,2.61727,0
33,2.12607,2.72198,0
34,2.07176,2.70293,0
35,2.13979,2.77403,0
20,1.51059,3.48941,1
2,1.29303,3.70697,0
3,2.15309,2.84691,0
4,4.58773,0.412269,0
5,1.448,3.552,0
6,4.41881,0.581192,0
7,3.7844,1.2156,0
8,0.76926,4.23074,0
9,0.771603,4.2284,0
10,3.45017,1.54983,0
11,2.52374,2.47626,0
12,0.115314,4.88469,0
13,3.99131,1.00869,0
14,0.505906,4.49409,0
15,3.23212,1.76788,0
16,4.9643,0.0356956,0
17,0.63397,4.36603,0
18,4.194,0.806003,0
19,0.68953,4.31047,0
21,4.12271,0.87729,0
9,3.29506,1.70494,1
18,3.00332,1.99668,1
22,1.6082,3.31452,1
2,0.59629,4.40371,0
3,3.69672,1.30328,0
4,4.28558,0.714424,0
5,3.27083,1.72917,0
6,0.991406,4.00859,0
7,1.3668,3.6332,0
8,0.304383,4.69562,0
10,4.40255,0.597449,0
11,1.03657,3.96343,0
12,3.06981,1.93019,0
13,2.56205,2.43795,0
14,1.72975,3.27025,0
15,1.90946,3.09054,0
16,3.00085,1.99915,0
17,1.33491,3.66509,0
19,4.64399,0.356012,0
20,4.89643,0.103571,0
21,1.63618,3.36382,0
23,1.60398,3.28779,0
24,1.6767,3.2227,0
25,1.60507,3.27415,0
26,1.66971,3.24227,0
27,1.59928,3.27728,0
28,1.61574,3.25891,0
4,3.97283,1.02717,1
12,3.4616,1.5384,1
13,1.13676,3.86324,1
2,4.90601,0.0939878,0
3,2.7204,2.2796,0
5,2.60018,2.39982,0
6,2.53313,2.46687,0
7,3.94068,1.05932,0
8,4.8434,0.156599,0
9,0.773412,4.22659,0
10,0.351076,4.64892,0
11,2.04579,2.95421,0
14,2.93447,2.06553,0
15,0.503746,4.49625,0
16,3.55242,1.44758,0
17,4.4891,0.510899,0
18,4.20788,0.792121,0
19,1.12666,3.87334,0
20,0.690567,4.30943,0
21,1.52448,3.47552,0
22,3.93596,1.00111,0
23,3.93247,0.973815,0
24,3.89882,0.97394,0
25,1.0638,3.86295,0
26,1.08886,3.77571,0
27,1.06208,3.78527,0
28,1.10913,3.80532,0
29,1.06169,3.82371,0
30,1.05877,3.85182,0
31,1.0532,3.80357,0
32,1.08558,3.82281,0
33,1.05539,3.79861,0
34,1.03699,3.85646,0
35,1.05619,3.84278,0
36,1.10656,3.81734,0
37,1.12551,3.78231,0
38,1.04945,3.79192,0
39,1.04336,3.77109,0
40,1.05659,3.81979,0
41,1.03819,3.79768,0
11,2.93787,2.06213,1
2,1.66825,3.33175,0
3,4.21134,0.788657,0
4,1.10972,3.89028,0
5,1.86468,3.13532,0
6,4.02916,0.970839,0
7,3.93837,1.06163,0
8,1.79489,3.20511,0
9,0.686196,4.3138,0
10,3.68598,1.31402,0
12,1.25706,3.74294,0
13,2.04453,2.95547,0
14,1.4831,3.5169,0
15,3.95393,1.04607,0
16,3.86234,1.13766,0
17,4.93511,0.0648883,0
18,2.69468,2.30532,0
19,2.26461,2.73539,0
20,1.20523,3.79477,0
21,1.08259,3.91741,0
22,2.81331,2.12167,0
5,3.70404,1.29596,1
2,3.48513,1.51487,0
3,0.744185,4.25582,0
4,3.30871,1.69129,0
6,3.08442,1.91558,0
7,4.0285,0.971501,0
8,1.3481,3.6519,0
9,0.684438,4.31556,0
10,4.65685,0.343153,0
11,1.46748,3.53252,0
12,4.1779,0.822104,0
13,0.649833,4.35017,0
14,2.71743,2.28257,0
15,0.0902761,4.90972,0
16,1.95579,3.04421,0
17,3.1326,1.8674,0
18,3.95964,1.04036,0
19,1.30477,3.69523,0
20,2.06296,2.93704,0
21,3.55685,1.44315,0
22,0.680793,4.2553,0
19,2.5587,2.4413,1
15,3.53069,1.46931,1
2,2.76539,2.23461,0
3,4.73356,0.266439,0
4,2.95253,2.04747,0
5,0.49215,4.50785,0
6,4.57599,0.424005,0
7,1.54147,3.45853,0
8,3.32898,1.67102,0
9,3.0896,1.9104,0
10,0.520349,4.47965,0
11,4.89413,0.105868,0
12,1.96331,3.03669,0
13,1.60623,3.39377,0
14,3.80407,1.19593,0
16,2.3429,2.6571,0
17,1.11687,3.88313,0
18,4.94297,0.0570316,0
20,0.111387,4.88861,0
21,3.129,1.871,0
16,2.84546,2.15454,1
12,2.37571,2.62429,1
2,4.5617,0.438304,0
3,1.26131,3.73869,0
4,0.139668,4.86033,0
5,2.30367,2.69633,0
6,3.62617,1.37383,0
7,4.11016,0.88984,0
8,0.34582,4.65418,0
9,3.08206,1.91794,0
10,3.95483,1.04517,0
11,0.877798,4.1222,0
13,0.152795,4.8472,0
14,4.98228,0.017723,0
15,4.6518,0.348205,0
17,1.74793,3.25207,0
18,1.1781,3.8219,0
19,3.96334,1.03666,0
20,3.39254,1.60746,0
21,0.545481,4.45452,0
22,3.73393,1.12356,0
9,2.98071,2.01929,1
5,1.57327,3.42673,1
2,3.82877,1.17123,0
3,2.74517,2.25483,0
4,2.2779,2.7221,0
6,2.6118,2.3882,0
7,1.61239,3.38761,0
8,2.30156,2.69844,0
10,4.79908,0.200923,0
11,1.77136,3.22864,0
12,0.153371,4.84663,0
13,3.57658,1.42342,0
14,1.02661,3.97339,0
15,3.0815,1.9185,0
16,3.17992,1.82008,0
17,2.17957,2.82043,0
18,4.64412,0.355875,0
19,0.135738,4.86426,0
20,3.87708,1.12292,0
21,2.58693,2.41307,0
22,1.67661,3.23405,0
23,2.57791,2.39083,0
24,2.50808,2.37649,0
25,2.57433,2.37543,0
48,3.45303,1.27456,1
16,3.61514,1.38486,1
20,2.0961,2.9039,1
21,2.36515,2.63485,1
2,3.11571,1.88429,0
3,4.26347,0.736528,0
4,1.94458,3.05542,0
5,3.37312,1.62688,0
6,4.14637,0.853634,0
7,4.15271,0.847288,0
8,4.30352,0.696484,0
9,2.94786,2.05214,0
10,0.695015,4.30499,0
11,2.73529,2.26471,0
12,0.525683,4.47432,0
13,2.07178,2.92822,0
14,2.17726,2.82274,0
15,1.6406,3.3594,0
17,2.7701,2.2299,0
18,3.28561,1.71439,0
19,3.95324,1.04676,0
22,2.26046,2.66457,0
23,3.00589,1.94305,0
24,2.95105,1.95274,0
25,2.01284,2.83404,0
26,3.11147,1.75716,0
27,3.43059,1.50842,0
28,3.15597,1.79733,0
29,3.43536,1.49154,0
30,3.27089,1.64503,0
31,3.19314,1.67658,0
32,3.42887,1.46805,0
33,3.34733,1.48839,0
34,3.30182,1.54916,0
35,3.42816,1.49063,0
36,3.35939,1.38732,0
37,3.35187,1.46629,0
38,3.28763,1.59231,0
39,3.39044,1.46727,0
40,3.36122,1.42349,0
41,3.45627,1.40503,0
42,3.46785,1.4321,0
43,3.40618,1.35765,0
44,3.51539,1.36601,0
45,3.45194,1.31963,0
46,3.48985,1.35087,0
47,3.55198,1.35049,0
49,3.51839,1.28348,0
50,3.56274,1.28146,0
8,3.87321,1.12679,1
17,3.52794,1.47206,1
2,2.4386,2.5614,0
3,0.80912,4.19088,0
4,1.64852,3.35148,0
5,2.72258,2.27742,0
6,0.718927,4.28107,0
7,4.24917,0.750828,0
9,2.96881,2.03119,0
10,1.67471,3.32529,0
11,1.29102,3.70898,0
12,3.47559,1.52441,0
13,3.19045,1.80955,0
14,3.45184,1.54816,0
15,0.313378,4.68662,0
16,1.73,3.27,0
18,4.59562,0.404384,0
19,0.528638,4.47136,0
20,0.541931,4.45807,0
21,2.39494,2.60506,0
22,3.22229,1.58018,0
23,3.17326,1.61741,0
24,3.28245,1.56798,0
25,3.22473,1.51636,0
26,3.62333,1.28889,0
27,3.65342,1.25741,0
28,3.66227,1.26201,0
29,3.64324,1.28886,0
30,3.62911,1.25301,0
31,3.68009,1.2357,0
32,3.68448,1.22967,0
33,3.65087,1.26701,0
15,3.77919,1.22081,1
20,3.58311,1.41689,1
18,3.11174,1.88826,1
2,1.71054,3.28946,0
3,4.80156,0.198444,0
4,1.29545,3.70455,0
5,4.49935,0.50065,0
6,2.21711,2.78289,0
7,4.263,0.736999,0
8,0.839714,4.16029,0
9,2.88555,2.11445,0
10,0.0344388,4.96556,0
11,4.70091,0.299088,0
12,1.27897,3.72103,0
13,1.63501,3.36499,0
14,2.02102,2.97898,0
16,4.59269,0.407314,0
17,1.49724,3.50276,0
19,1.74001,3.25999,0
21,4.50522,0.494784,0
22,1.59608,3.23388,0
2,2.79889,2.20111,1
4,3.14344,1.85656,1
3,0.331555,4.66845,0
5,3.11538,1.88462,0
6,2.77769,2.22231,0
7,4.36871,0.631286,0
8,4.86034,0.139663,0
9,0.310765,4.68923,0
10,4.36617,0.633828,0
11,4.14344,0.856556,0
12,2.01711,2.98289,0
13,1.18512,3.81488,0
14,4.3315,0.668502,0
15,0.899403,4.1006,0
16,0.548031,4.45197,0
17,2.67768,2.32232,0
18,0.415175,4.58483,0
19,4.48994,0.510058,0
20,0.00623509,4.99376,0
21,4.11613,0.883872,0
22,2.71864,2.20531,0
23,2.72813,2.16267,0
24,2.74415,2.13459,0
25,2.75016,2.17394,0
26,2.63248,2.18848,0
27,2.71197,2.19229,0
28,2.76251,2.13614,0
29,2.61246,2.1756,0
30,2.70261,2.174,0
31,2.71408,2.10437,0
32,2.66112,2.21655,0
33,2.71875,2.10943,0
34,2.72966,2.1745,0
35,2.69093,2.23283,0
36,2.69674,2.14021,0
37,2.72759,2.0588,0
38,2.67837,2.03292,0
39,2.61837,2.09589,0
40,2.7228,2.04659,0
41,2.68523,2.03258,0
42,2.67963,2.07422,0
43,2.67202,2.09359,0
44,2.62852,2.04806,0
45,2.71505,2.03394,0
19,2.27903,2.72097,1
18,2.75042,2.24958,1
2,3.89468,1.10532,0
3,0.873588,4.12641,0
4,2.49427,2.50573,0
5,1.74381,3.25619,0
6,3.35358,1.64642,0
7,4.47852,0.52148,0
8,3.90078,1.09922,0
9,2.75489,2.24511,0
10,1.20472,3.79528,0
11,1.11643,3.88357,0
12,0.278066,4.72193,0
13,3.24743,1.75257,0
14,4.18715,0.812851,0
15,0.546638,4.45336,0
16,4.02544,0.974562,0
17,1.42303,3.57697,0
20,1.51993,3.48007,0
21,1.26501,3.73499,0
22,2.62332,2.33166,0
23,2.55768,2.30437,0
24,1.41109,3.50492,0
25,1.46419,3.52005,0
26,1.37992,3.43149,0
27,1.37212,3.51501,0
28,1.381,3.45729,0
12,3.03066,1.96934,1
16,1.87311,3.12689,1
2,3.16284,1.83716,0
3,4.84594,0.154057,0
4,4.63285,0.367154,0
5,1.01246,3.98754,0
6,4.82348,0.176522,0
7,4.48352,0.516478,0
8,3.35144,1.64856,0
9,0.133119,4.86688,0
10,4.555,0.445001,0
11,4.49763,0.50237,0
13,1.681,3.319,0
14,2.70742,2.29258,0
15,3.94748,1.05252,0
17,4.31299,0.687013,0
18,3.68581,1.31419,0
19,0.966,4.034,0
20,4.43775,0.562254,0
21,0.777617,4.22238,0
10,2.99604,2.00396,1
15,2.61226,2.38774,1
2,4.9617,0.0382951,0
3,1.38714,3.61286,0
4,4.32569,0.674313,0
5,2.82945,2.17055,0
6,1.3926,3.6074,0
7,2.0583,2.9417,0
8,0.378916,4.62108,0
9,2.6514,2.3486,0
11,0.500537,4.49946,0
12,3.47715,1.52285,0
13,0.235217,4.76478,0
14,1.41841,3.58159,0
16,4.88607,0.113932,0
17,4.99721,0.00278614,0
18,2.47535,2.52465,0
19,2.38739,2.61261,0
20,0.301552,4.69845,0
21,3.26011,1.73989,0
22,1.31741,3.57928,0
23,1.28487,3.55653,0
24,2.4661,2.42027,0
25,2.49341,2.45828,0
26,2.34489,2.56508,0
27,2.87578,2.03415,0
28,2.49696,2.37779,0
29,2.89049,2.00529,0
30,2.91045,1.95423,0
31,2.87733,1.91026,0
32,2.84557,2.00027,0
33,2.44761,2.38653,0
5,2.13995,2.86005,1
6,2.91052,2.08948,1
12,3.82375,1.17625,1
20,3.47205,1.52795,1
18,3.59517,1.40483,1
19,3.78158,1.21842,1
2,4.25876,0.74124,0
3,0.393731,4.60627,0
4,3.99843,1.00157,0
7,4.61187,0.388128,0
8,4.89004,0.109961,0
9,0.0968416,4.90316,0
10,1.41573,3.58427,0
11,1.46876,3.53124,0
13,3.76845,1.23155,0
14,2.56337,2.43663,0
15,3.64466,1.35534,0
16,0.377291,4.62271,0
17,0.565056,4.43494,0
21,0.532019,4.46798,0
22,3.58387,1.3572,0
23,3.71954,1.11963,0
24,0.546445,4.41714,0
25,0.462163,4.37471,0
26,0.523615,4.39976,0
27,3.73809,1.09534,0
11,2.47771,2.52229,1
18,2.2712,2.7288,1
2,1.06381,3.93619,0
3,1.92039,3.07961,0
4,3.67492,1.32508,0
5,3.96505,1.03495,0
6,4.45481,0.545185,0
7,4.66961,0.330388,0
8,4.42616,0.573837,0
9,0.0757567,4.92424,0
10,2.34131,2.65869,0
12,4.21138,0.788621,0
13,2.31207,2.68793,0
14,3.77191,1.22809,0
15,4.72574,0.274262,0
16,0.888678,4.11132,0
17,1.22847,3.77153,0
19,0.214842,4.78516,0
20,1.78129,3.21871,0
21,2.86774,2.13226,0
22,2.27144,2.67356,0
23,2.27325,2.60973,0
3,3.44528,1.55472,1
21,0.254413,4.74559,1
5,3.28113,1.71887,1
2,2.86346,2.13654,0
4,3.35918,1.64082,0
6,0.99969,4.00031,0
7,4.73607,0.263934,0
8,3.94861,1.05139,0
9,0.0595155,4.94048,0
10,0.77519,4.22481,0
11,3.46743,1.53257,0
12,2.11067,2.88933,0
13,0.861125,4.13888,0
14,2.45533,2.54467,0
15,0.828408,4.17159,0
16,1.39873,3.60127,0
17,1.86158,3.13842,0
18,0.982062,4.01794,0
19,4.13429,0.865712,0
20,0.0576818,4.94232,0
22,0.760395,4.1051,0
23,0.678411,4.11091,0
24,3.31985,1.56032,0
25,3.34785,1.51441,0
26,3.37599,1.59188,0
19,2.77994,2.22006,1
14,3.47797,1.52203,1
17,2.26421,2.73579,1
2,4.62566,0.374343,0
3,4.92497,0.0750335,0
4,0.496316,4.50368,0
5,2.54324,2.45676,0
6,2.48049,2.51951,0
7,4.73597,0.264027,0
8,0.89331,4.10669,0
9,4.95274,0.0472644,0
10,4.11476,0.885244,0
11,4.34527,0.654733,0
12,2.38233,2.61767,0
13,4.27605,0.723948,0
15,4.25139,0.748614,0
16,4.21741,0.782588,0
18,1.94007,3.05993,0
20,3.00453,1.99547,0
21,4.78515,0.214852,0
22,2.37542,2.44028,0
23,2.42638,2.45387,0
24,2.37438,2.50483,0
25,2.37058,2.50461,0
26,2.62164,2.33303,0
8,2.92213,2.07787,1
19,1.70438,3.29562,1
18,0.61354,4.38646,1
2,3.92826,1.07174,0
3,3.9474,1.0526,0
4,0.173982,4.82602,0
5,4.36394,0.636063,0
6,1.51987,3.48013,0
7,4.79512,0.20488,0
9,2.42634,2.57366,0
10,2.54149,2.45851,0
11,2.84279,2.15721,0
12,2.76478,2.23522,0
